Year,Quarter,Airline,PaxToIndia,PaxFromIndia,FreightToIndia,FreightFromIndia
415.377,1270.55,SCOOT TIGER AIR,94203,19,1,99677
529.192,1181.462,SCOOT TIGER AIR,89808,20,1,95603
55.116,29.092,SCOOT TIGER AIR,0,20,2,476
6.2822,320.0566,SCOOT TIGER AIR,110905,22,4,99964
6.652399999999999,375.08269999999993,SCOOT TIGER AIR,110827,23,2,118919
654.14,1333.356,SCOOT TIGER AIR,92048,19,3,96904
744.967,1064.162,SCOOT TIGER AIR,90462,17,3,86853
76.2766,298.05060000000003,SCOOT TIGER AIR,108970,23,4,99316
777.917,1349.306,SCOOT TIGER AIR,119448,19,4,108381
872.749,1830.919,SCOOT TIGER AIR,109339,18,4,92823
904.931,1767.974,SCOOT TIGER AIR,99864,18,3,93899
925.235,1599.721,SCOOT TIGER AIR,113631,19,2,114784
932.316,1895.213,SCOOT TIGER AIR,100339,18,1,98930
951.567,1732.614,SCOOT TIGER AIR,106980,18,2,102487
0,0,SHANDONG AIRLINES,5026,18,4,5995
0,0,SHANDONG AIRLINES,5380,17,1,5953
0,0,SHANDONG AIRLINES,4589,19,1,5885
0,0,SHANDONG AIRLINES,4290,17,4,5190
0,0,SHANDONG AIRLINES,3738,16,3,3217
0,0,SHANDONG AIRLINES,3924,17,2,4902
0,0,SHANDONG AIRLINES,1569,15,4,1412
0,0,SHANDONG AIRLINES,4924,19,2,6537
0,0,SHANDONG AIRLINES,4405,16,4,4392
0,0,SHANDONG AIRLINES,1109,16,2,1406
0,0,SHANDONG AIRLINES,3267,16,1,3519
0,0,SHANDONG AIRLINES,3666,17,3,4137
0,0,SHANDONG AIRLINES,4203,18,2,4762
0,0,SHANDONG AIRLINES,5020,18,1,5939
0,0,SHANDONG AIRLINES,4815,18,3,5053
0,0,SHANDONG AIRLINES,1923,20,1,1397
0,0,SHANDONG AIRLINES,5226,19,4,5906
0,0,SHANDONG AIRLINES,5100,19,3,5217
0,9.75566,SILK AIR,0,20,2,0
0.042,9.632,SILK AIR,153,20,3,0
0.044,1.708,SILK AIR,0,21,1,0
121.178,518.583,SILK AIR,40925,15,1,55682
159,392,SILK AIR,36590,20,1,52653
163.18,663.104,SILK AIR,53063,15,2,56300
204.979,523.469,SILK AIR,68567,19,4,63350
222.169,775.271,SILK AIR,62345,18,3,75542
259.901,670.55,SILK AIR,49719,17,1,70591
265.288,742.83,SILK AIR,72227,18,2,80735
270.317,754.246,SILK AIR,76490,18,4,73592
273.864,656.932,SILK AIR,48295,15,3,55193
282.752,792.84,SILK AIR,61766,16,2,63436
283.726,766.291,SILK AIR,53500,16,3,59821
292.213,593.515,SILK AIR,47724,16,1,63746
293.115,707.772,SILK AIR,60185,19,1,82041
294.389,650.486,SILK AIR,62950,19,3,74960
294.587,669.504,SILK AIR,65045,15,4,57727
301.67539999999997,665.9801000000001,SILK AIR,55200,18,1,77008
311.318,720.954,SILK AIR,70934,16,4,63822
312.05,764.408,SILK AIR,59491,17,3,70232
312.311,639.458,SILK AIR,71938,19,2,79227
324.121,729.528,SILK AIR,64781,17,2,65228
333.68,801.666,SILK AIR,74723,17,4,71516
10088.303500000004,8514.617699999999,SINGAPORE AIRLINES,250539,23,3,288638
10127.449,8518.156,SINGAPORE AIRLINES,129469,15,3,131619
10135.833,10618.447,SINGAPORE AIRLINES,188122,19,3,201968
10190.182,9849.557,SINGAPORE AIRLINES,147672,16,2,155783
10277.99,8710.585,SINGAPORE AIRLINES,283204,24,2,308093
10676.603,9808.235,SINGAPORE AIRLINES,144085,16,1,162877
11429.437,9938.509,SINGAPORE AIRLINES,160463,15,4,144406
119.14389999999999,80.91376999999999,SINGAPORE AIRLINES,0,20,4,0
214.1168,231.82706,SINGAPORE AIRLINES,0,20,3,225
2192.03357,1760.3003800000001,SINGAPORE AIRLINES,27031,21,4,28503
5767.6,7525,SINGAPORE AIRLINES,143271,20,1,178750
62.515800000000006,46.7637,SINGAPORE AIRLINES,0,21,1,0
6481.275869999999,5731.60669,SINGAPORE AIRLINES,51932,22,1,86138
6656.308099999999,7372.985980100002,SINGAPORE AIRLINES,303321,22,4,276890
6684.4529,7597.7070013,SINGAPORE AIRLINES,233708,23,1,303089
6758.771720000001,7329.036730000002,SINGAPORE AIRLINES,230141,22,3,269013
7115.373,7211.531,SINGAPORE AIRLINES,138904,15,1,167297
7371.0242800000005,6453.58433,SINGAPORE AIRLINES,200036,22,2,228962
7973.066,8120.91,SINGAPORE AIRLINES,273060,23,2,303498
8010.02,8461.637,SINGAPORE AIRLINES,152493,15,2,163108
81.8219,81.77617,SINGAPORE AIRLINES,0,20,2,504
8305.572,8675.689,SINGAPORE AIRLINES,170885,19,1,200457
8468.914,8965.951,SINGAPORE AIRLINES,135212,17,1,155065
8678.086,8710.338,SINGAPORE AIRLINES,196624,18,4,190065
8684.511,9004.966,SINGAPORE AIRLINES,232283,19,4,222234
8837.951,8535.301,SINGAPORE AIRLINES,152334,18,1,181326
8877.702,9206.563,SINGAPORE AIRLINES,132138,17,3,146858
9046.401,10095.977,SINGAPORE AIRLINES,204921,19,2,218036
9136.397,8827.391,SINGAPORE AIRLINES,159491,17,4,149871
9280.052,10252.071,SINGAPORE AIRLINES,146401,16,4,129218
9401.76,9509.129,SINGAPORE AIRLINES,178697,18,2,193965
9455.291,9494.469,SINGAPORE AIRLINES,152762,17,2,158899
9513.862,8938.453,SINGAPORE AIRLINES,322038,23,4,301930
9595.017,9574.159,SINGAPORE AIRLINES,268648,24,1,317354
9825.427,9636.349,SINGAPORE AIRLINES,155321,18,3,171666
9965.985,9573.604,SINGAPORE AIRLINES,113611,16,3,118916
52.615,644.179,SOUTHA AFRICAN AIRLINES,8483,15,1,11916
0,735.9718,SPICEJET,130462,15,2,142501
107.52656999999999,1958.6221299999997,SPICEJET,221456,22,3,249887
1139.06882,6086.105090000001,SPICEJET,411894,19,4,407308
126.70687999999998,1585.6560100000002,SPICEJET,243093,23,1,271203
134.60804000000002,413.13079999999985,SPICEJET,205661,23,2,213251
15.75679,771.58581,SPICEJET,124743,15,3,139444
1510.1083,4527.528359999998,SPICEJET,316280,20,1,308892
1780.9950900000003,4591.9071300000005,SPICEJET,355391,19,3,369142
195.58,269.73,SPICEJET,115460,15,1,121219
199.99909000000002,1412.23888,SPICEJET,237902,24,1,257853
203.0447,1116.1391,SPICEJET,150998,15,4,160087
210.03205000000005,1647.1178800000002,SPICEJET,245732,22,4,261786
2129.87885,3419.39185,SPICEJET,300917,18,4,290606
223.64915000000002,1191.842,SPICEJET,190844,16,1,204511
2255.86811,6680.713779999999,SPICEJET,27116,20,2,1147
2261.6661299999996,3092.251407555,SPICEJET,317939,19,2,306703
232.91609985789998,1967.1694796295963,SPICEJET,230050,17,3,242777
240.89849999999998,1215.1912799999998,SPICEJET,197401,16,3,208373
2516.6632727349997,5403.87419,SPICEJET,289151,19,1,288374
252.08074999619,1606.251470057209,SPICEJET,212489,16,4,212540
266.58764,1850.8875200000002,SPICEJET,206712,24,2,209557
2693.2706399999993,8322.819969999999,SPICEJET,138109,21,1,127772
287.47727000000003,1274.0905699999998,SPICEJET,202822,16,2,208615
29.707500000000003,441.96445000000006,SPICEJET,237560,23,4,241195
311.44776000892,1318.4236403833402,SPICEJET,212884,17,1,223537
318.28280997622994,1499.4601201823489,SPICEJET,232252,17,2,230010
373.92999999999995,1881.8753290859236,SPICEJET,248710,17,4,251134
4056.6266099999993,10188.050270000002,SPICEJET,90876,20,3,26178
418.7890900000001,1820.2497399999997,SPICEJET,259812,18,1,264459
440.64324,1843.6553599999995,SPICEJET,264666,18,2,265209
5274.4595,2948.9738199999997,SPICEJET,138232,22,1,172481
536.75341,2139.0693699999997,SPICEJET,266394,18,3,273965
5477.666670000001,8276.462399999997,SPICEJET,132908,20,4,104312
71.89191000000001,367.87867,SPICEJET,186232,23,3,223318
7289.269069999999,8282.2804,SPICEJET,47588,21,2,37853
7985.843440000001,4671.168489999999,SPICEJET,127405,21,4,143557
8002.946349999997,8797.408069999996,SPICEJET,32039,21,3,67805
89.37869,1559.44894,SPICEJET,203514,22,2,214503
1083.9495,2151.684,SRILANKAN AIRWAYS,121051,22,4,119206
1150.6358,1981.201,SRILANKAN AIRWAYS,81244,22,1,98113
1158.7705,2423.639,SRILANKAN AIRWAYS,118935,23,3,140835
1161.777,2101.165,SRILANKAN AIRWAYS,116834,23,1,128616
1206.626,2050.221,SRILANKAN AIRWAYS,126930,23,2,125412
1239.8511,1980.468,SRILANKAN AIRWAYS,97473,22,3,111940
1285.021,2306.0009999999997,SRILANKAN AIRWAYS,123816,23,4,128144
1307.2077000000002,2615.865,SRILANKAN AIRWAYS,106963,24,2,117250
1345.316,1928.348358,SRILANKAN AIRWAYS,85154,21,4,81326
1493.253,1532.449,SRILANKAN AIRWAYS,307,20,4,4807
1541.949,2495.368,SRILANKAN AIRWAYS,115806,24,1,132894
1619.3682,5319.236,SRILANKAN AIRWAYS,193906,20,1,194763
1620.924,1759.388,SRILANKAN AIRWAYS,5464,21,3,9500
1799.773,1374.655,SRILANKAN AIRWAYS,870,21,1,5027
1826.4845999999998,2726.209,SRILANKAN AIRWAYS,111106,22,2,111683
1849.498,1355.713,SRILANKAN AIRWAYS,1224,21,2,904
2328.6046,4311.4146,SRILANKAN AIRWAYS,226521,19,3,230870
2382.987,4760.934,SRILANKAN AIRWAYS,222578,19,1,228837
239.089,307.839,SRILANKAN AIRWAYS,562,20,2,1373
2479.12,4217.444,SRILANKAN AIRWAYS,242201,19,4,247113
2510.798,4439.205,SRILANKAN AIRWAYS,231807,19,2,220833
2612.586,4435.913,SRILANKAN AIRWAYS,226245,18,4,230165
2685.081,5335.021,SRILANKAN AIRWAYS,223606,18,3,232715
3066.891,5551.012,SRILANKAN AIRWAYS,232330,17,3,246900
3501.9717,5756.2885,SRILANKAN AIRWAYS,251054,18,1,262400
3517.812,5735.92,SRILANKAN AIRWAYS,258712,17,4,261857
3525.455,5458.569,SRILANKAN AIRWAYS,273547,18,2,267887
648.049,774.144,SRILANKAN AIRWAYS,1085,20,3,823
1573.963,4416.344,SRILNKAN AIRWAYS,174448,15,2,172778
1942.295,6064.857,SRILNKAN AIRWAYS,157261,16,1,164926
1978.474,4486.174,SRILNKAN AIRWAYS,158621,15,3,168847
2074.005,4204.491,SRILNKAN AIRWAYS,157254,17,1,159034
2139.64,3398.687,SRILNKAN AIRWAYS,156798,15,4,159711
2159.835,5170.844,SRILNKAN AIRWAYS,169737,16,2,165253
2398.079,4553.724,SRILNKAN AIRWAYS,146099,15,1,157073
2408.088,4730.496,SRILNKAN AIRWAYS,193478,16,4,200419
2474.673,5606.07,SRILNKAN AIRWAYS,223118,17,2,215668
2624.161,4847.967,SRILNKAN AIRWAYS,172405,16,3,174107
1017.304,1596.401,SWISS AIR,0,20,4,0
1068.64,1546.782,SWISS AIR,0,21,1,0
1299.196,1798.281,SWISS AIR,22846,19,3,24239
1344.697,1421.266,SWISS AIR,15749,22,2,20249
1451.088,2087.532,SWISS AIR,23306,20,1,29142
1606.172,2197.752,SWISS AIR,40801,23,4,39109
1611.651,1782.537,SWISS AIR,25673,22,3,29077
1674.59,2386.934,SWISS AIR,31851,23,3,39512
1727.255,2522.185,SWISS AIR,29648,24,1,39892
1751.395,2668.192,SWISS AIR,31673,24,2,40354
1922.596,1735.452,SWISS AIR,33058,23,1,38736
1954.657,2607.219,SWISS AIR,39657,19,4,34727
1976.363,1831.593,SWISS AIR,36416,22,4,33919
1995.951,2299.14,SWISS AIR,31028,23,2,36148
2005.866,2680.941,SWISS AIR,38487,18,4,33931
2122.651,2772.752,SWISS AIR,32344,15,2,40921
2136.644,2767.719,SWISS AIR,32549,16,3,37014
2151.633,2481.234,SWISS AIR,30586,19,1,37657
2176.666,2868.657,SWISS AIR,32499,15,1,38773
2280.014,2957.682,SWISS AIR,32772,18,3,37188
2289.325,2912.176,SWISS AIR,30065,16,2,40761
2306.408,2481.9,SWISS AIR,31702,16,1,38756
2307.851,2644.607,SWISS AIR,36659,15,4,34928
2326.869,3130.41,SWISS AIR,33257,17,3,36847
2403.189,2771.253,SWISS AIR,30884,17,1,39354
2411.97,2747.685,SWISS AIR,39647,16,4,36147
2422.525,2664.933,SWISS AIR,34973,19,2,40037
2446.767,3222.217,SWISS AIR,30733,18,2,40380
2466.011,2615.333,SWISS AIR,34218,15,3,38107
2535.646,2810.829,SWISS AIR,31517,18,1,38749
2547.651,3113.81,SWISS AIR,38149,17,4,35471
2568.664,3523.094,SWISS AIR,32471,17,2,39718
367.516,528.029,SWISS AIR,0,20,2,0
583.014,1204.467,SWISS AIR,0,20,3,0
740.587,1006.727,SWISS AIR,0,21,4,0
835.326,1351.331,SWISS AIR,0,21,2,0
843.992,1318.087,SWISS AIR,0,21,3,0
879.856,838.221,SWISS AIR,8347,22,1,10335
0,11.218,TAJIK AIR,554,15,1,492
0,13.684,TAJIK AIR,848,16,1,751
0,33.845,TAJIK AIR,944,16,4,904
0,35.658,TAJIK AIR,1050,16,3,1446
0,38.012,TAJIK AIR,1286,17,3,1771
0,7.309,TAJIK AIR,558,15,4,384
0,7.969,TAJIK AIR,2600,15,2,381
0.188,30.645,TAJIK AIR,1149,16,2,790
0.852,37.785,TAJIK AIR,2043,18,2,1329
1.429,20.69,TAJIK AIR,1158,18,3,2059
1.606,46.986,TAJIK AIR,1639,17,2,1302
2.033,38.325,TAJIK AIR,1500,17,4,1591
2.377,42.682,TAJIK AIR,1110,17,1,1172
2.704,16.892,TAJIK AIR,1136,18,4,1160
2.771,39.118,TAJIK AIR,1571,18,1,1516
3.29,6.686,TAJIK AIR,541,15,3,786
0,0,THAI AIR ASIA,66,21,1,143
0,32.193,THAI AIR ASIA,17103,22,2,19644
101.454,78.888,THAI AIR ASIA,44566,15,4,17848
127.592,212.968,THAI AIR ASIA,17873,16,1,17452
138.175,160.654,THAI AIR ASIA,23869,16,2,23220
146.347,167.099,THAI AIR ASIA,31184,16,3,30726
154.205,549.971,THAI AIR ASIA,68098,23,2,73397
202.997,365.139,THAI AIR ASIA,53962,18,1,54127
221.557,359.487,THAI AIR ASIA,55427,20,1,49238
227.339,379.279,THAI AIR ASIA,69393,23,3,74163
234.417,226.104,THAI AIR ASIA,40209,17,1,40996
255.217,190.713,THAI AIR ASIA,33780,16,4,34121
28.289,548.949,THAI AIR ASIA,59843,23,1,67396
288,828.05043,THAI AIR ASIA,89190,24,1,92426
295.703,414.034,THAI AIR ASIA,54053,17,4,51618
321.93600000000004,663.60856,THAI AIR ASIA,82222,23,4,82785
34.757,289.369,THAI AIR ASIA,55175,22,3,58072
374.9975,746.9970999999999,THAI AIR ASIA,96728,24,2,98218
378.918,368.272,THAI AIR ASIA,45376,17,3,44935
382.354,320.456,THAI AIR ASIA,71661,19,1,70932
387.256,436.542,THAI AIR ASIA,52955,18,2,51928
395.557,314.204,THAI AIR ASIA,46100,17,2,45276
423.05,408.214,THAI AIR ASIA,47730,18,3,46728
477.837,313.314,THAI AIR ASIA,56915,18,4,55178
507.737,392.015,THAI AIR ASIA,73037,19,3,71373
517.096,400.855,THAI AIR ASIA,73885,19,4,68512
568.566,382.141,THAI AIR ASIA,87969,19,2,84912
7.019,427.417,THAI AIR ASIA,66671,22,4,68576
91.931,80.246,THAI AIR ASIA,11198,15,3,11425
1369.471,737.592,THAI AIRWAYS,76,21,2,159
1608.638,677.82,THAI AIRWAYS,47,21,1,236
2.684,27.744,THAI AIRWAYS,6,20,3,214
2303.237,1391.299,THAI AIRWAYS,0,21,3,0
327.384,164.073,THAI AIRWAYS,0,20,4,0
3713.225,2575.696,THAI AIRWAYS,9243,22,1,11919
3811.622,1910.159,THAI AIRWAYS,2012,21,4,1921
5165.652,4175.222,THAI AIRWAYS,145288,22,4,144904
5214.749,5084.258,THAI AIRWAYS,147234,23,2,167672
5318.921,5798.357,THAI AIRWAYS,113574,23,1,148726
5511.514,4946.649,THAI AIRWAYS,133311,23,3,149289
5708.191,4920.286,THAI AIRWAYS,113317,20,1,125404
6000.391,6206.936,THAI AIRWAYS,182114,24,2,180331
6229.127,5724.642,THAI AIRWAYS,183699,23,4,174096
6327.897,4180.741,THAI AIRWAYS,92172,22,3,107037
6361.264,4587.553,THAI AIRWAYS,76786,22,2,89189
6420.729,5935.454,THAI AIRWAYS,189151,24,1,202262
6454.156,5918.162,THAI AIRWAYS,153370,15,1,171063
6506.955,4554.897,THAI AIRWAYS,161528,15,2,174925
6580.009,4075.3,THAI AIRWAYS,151906,16,2,172218
6709.362,4753.185,THAI AIRWAYS,157952,16,1,175813
6821.953,4295.238,THAI AIRWAYS,169938,15,4,180102
6824.299,5931.836,THAI AIRWAYS,184756,19,2,204004
6930.93,4288.817,THAI AIRWAYS,152044,15,3,164879
7043.512,5002.872,THAI AIRWAYS,181183,17,2,192339
7168.04,4274.654,THAI AIRWAYS,154341,16,3,158594
7177.66,5732.736,THAI AIRWAYS,193275,19,4,196027
7197.215,5498.499,THAI AIRWAYS,179573,19,3,196331
7200.995,6583.368,THAI AIRWAYS,165568,19,1,188251
7271.717,5865.364,THAI AIRWAYS,168746,17,1,179524
7753.864,4924.353,THAI AIRWAYS,165621,16,4,170985
7766.535,6053.37,THAI AIRWAYS,162414,17,3,167212
7794.968,6353.417,THAI AIRWAYS,170755,17,4,170656
8077.719,6453.63,THAI AIRWAYS,179608,18,2,192371
8082.189,6420.551,THAI AIRWAYS,178273,18,4,184454
8257.175,7090.924,THAI AIRWAYS,153253,18,1,170450
8305.024,6939.493,THAI AIRWAYS,172264,18,3,188889
0,0,THAI LION AIR,5106,17,4,5598
0,0,THAI LION AIR,7094,18,2,6491
0,0,THAI LION AIR,5215,18,1,5263
0,0,THAI LION AIR,5534,18,3,5731
0,0.366,THAI LION AIR,732,22,2,732
108.822,32.223,THAI LION AIR,14798,23,2,16996
110.362,133.928,THAI LION AIR,10234,19,4,10118
119.851,61.899,THAI LION AIR,27272,24,2,25718
159.058,38.123,THAI LION AIR,17656,24,1,18175
176.86599999999999,14.655000000000001,THAI LION AIR,14433,23,4,13886
205.411,17.779,THAI LION AIR,16107,23,3,16112
22.034,9.435,THAI LION AIR,10288,22,4,10151
56.396,81.559,THAI LION AIR,5029,20,1,5128
57.4762,46.017,THAI LION AIR,6415,19,3,2941
67.491,0,THAI LION AIR,7944,18,4,7535
7.126,4.273,THAI LION AIR,9464,22,3,10552
74.918,88.71,THAI LION AIR,11823,19,2,11055
83.301,29.851,THAI LION AIR,7137,19,1,7378
92.231,29.435,THAI LION AIR,6872,23,1,7281
0,0,THAI SMILE AIRWAYS,21598,22,4,20458
0,0,THAI SMILE AIRWAYS,18034,22,3,19305
0,0,THAI SMILE AIRWAYS,39703,18,4,31133
0,0,THAI SMILE AIRWAYS,20053,23,1,20965
0,0,THAI SMILE AIRWAYS,17598,17,1,15964
0,0,THAI SMILE AIRWAYS,27,21,2,113
0,0,THAI SMILE AIRWAYS,40110,19,1,33667
0,0,THAI SMILE AIRWAYS,27434,17,4,23683
0,0,THAI SMILE AIRWAYS,22086,22,2,26304
0,0,THAI SMILE AIRWAYS,9993,17,2,10310
0,0,THAI SMILE AIRWAYS,27230,19,2,25636
0,0,THAI SMILE AIRWAYS,10207,16,4,11617
0,0,THAI SMILE AIRWAYS,39,20,4,160
0,0,THAI SMILE AIRWAYS,183,21,3,88
0,0,THAI SMILE AIRWAYS,11601,17,3,10996
0,0,THAI SMILE AIRWAYS,25168,18,2,24492
0,0,THAI SMILE AIRWAYS,29461,18,1,28250
0,0,THAI SMILE AIRWAYS,25499,18,3,23440
0,0,THAI SMILE AIRWAYS,565,22,1,575
0,0,THAI SMILE AIRWAYS,27024,20,1,29362
0,0,THAI SMILE AIRWAYS,40955,19,4,43583
0,0,THAI SMILE AIRWAYS,24776,19,3,25527
26.2563,127.44642999999999,THAI SMILE AIRWAYS,22132,23,2,22792
58.34382,203.94876999999997,THAI SMILE AIRWAYS,19115,23,3,20473
7.6193,30.78537,THAI SMILE AIRWAYS,6309,23,4,4673
0,0,THOMAS COOK AIRLINES,12849,18,4,8266
0,0,THOMAS COOK AIRLINES,23135,19,1,26136
0,0,THOMAS COOK AIRLINES,2631,19,2,4038
0,0,THOMAS COOK AIRLINES,2046,18,2,3610
0.748,0,THOMAS COOK AIRLINES,21959,18,1,26418
0,0,THOMAS COOK AIRLINES U.K.,0,17,1,0
0,0,THOMAS COOK AIRLINES U.K.,13019,17,4,7585
0,0,THOMAS COOK AIRLINES U.K.,0,16,3,0
0,0,THOMAS COOK AIRLINES U.K.,0,17,2,0
0,0,THOMAS COOK AIRLINES U.K.,0,16,4,0
0,0,THOMAS COOK AIRLINES U.K.,0,16,2,0
1.178,110.391,THOMAS COOK AIRLINES U.K.,9975,15,4,9892
2.106,70.822,THOMAS COOK AIRLINES U.K.,11524,16,1,14483
160.99,604.57,TIGER AIRWAYS,70922,15,1,72810
200.178,670.339,TIGER AIRWAYS,62592,16,3,61177
225.208,668.948,TIGER AIRWAYS,60064,17,1,58773
229.313,640.39,TIGER AIRWAYS,75702,17,2,71360
231.247,713.965,TIGER AIRWAYS,69996,16,4,60341
254.274,943.05,TIGER AIRWAYS,83616,15,2,80553
273.544,777.375,TIGER AIRWAYS,81664,16,2,82928
314.083,800.531,TIGER AIRWAYS,85077,16,1,111638
321.21,803.233,TIGER AIRWAYS,84633,15,4,80513
365.6,851.401,TIGER AIRWAYS,81382,15,3,78472
0,0,TRANSAERO AIRLINES,0,17,1,0
0,0,TRANSAERO AIRLINES,0,16,3,0
0,0,TRANSAERO AIRLINES,0,17,2,0
0,0,TRANSAERO AIRLINES,0,16,4,0
0,0,TRANSAERO AIRLINES,0,16,2,0
0,0,TRANSAERO AIRLINES,0,16,1,0
0,61.306,TRANSAERO AIRLINES,14749,15,1,16682
0.433,11.023,TRANSAERO AIRLINES,2365,15,4,1928
0.593,217.081,TRANSAERO AIRLINES,5742,15,2,8185
3.786,252.12,TRANSAERO AIRLINES,6527,15,3,5729
10053.2973,8991.116899,TURKISH AIRLINES,58562,22,3,64523
10141.119700000001,9580.023557,TURKISH AIRLINES,0,21,1,0
10392.650780000002,10392.9555,TURKISH AIRLINES,0,21,2,0
10928.24706,13002.942394000002,TURKISH AIRLINES,49420,24,2,59517
11935.56195,11935.894390000001,TURKISH AIRLINES,45435,22,2,53010
1561.877,1282.423,TURKISH AIRLINES,36867,15,4,31637
1692.119,2993.888,TURKISH AIRLINES,48881,15,1,52647
1731.186,2202.812,TURKISH AIRLINES,56502,16,3,59540
2163.452,3237.76,TURKISH AIRLINES,45687,15,2,52963
2409.689,3016.672,TURKISH AIRLINES,49767,15,3,51353
2591.176,3213.441,TURKISH AIRLINES,55231,17,1,64228
2632.633,3651.531,TURKISH AIRLINES,50812,16,2,59522
2912.812,4205.799,TURKISH AIRLINES,60249,17,3,59647
2992.226,3469.279,TURKISH AIRLINES,67343,16,4,54485
3292.314,4406.651,TURKISH AIRLINES,67330,17,4,61984
3454.341,4518.933,TURKISH AIRLINES,55818,17,2,64815
3636.276,4554.814,TURKISH AIRLINES,51627,16,1,55897
3978.006,4379.515,TURKISH AIRLINES,60975,18,1,65912
4075.351,5184.86,TURKISH AIRLINES,58580,18,2,66261
4766.915,5174.132,TURKISH AIRLINES,60395,18,3,61631
4894.836,5787.697,TURKISH AIRLINES,59185,19,1,65461
4970.034,6978.102,TURKISH AIRLINES,62180,19,2,67145
5184.07,5005.544,TURKISH AIRLINES,69136,18,4,60991
5859.292,6218.757,TURKISH AIRLINES,59688,19,3,61780
5981.24251,8253.76442,TURKISH AIRLINES,69583,23,4,55592
6012.846,6943.96342,TURKISH AIRLINES,60267,23,1,63277
6132.03408,7902.66933,TURKISH AIRLINES,792,20,2,214
6545.980810000001,7815.135,TURKISH AIRLINES,47777,20,1,55488
6703.69925,9241.41899,TURKISH AIRLINES,51481,23,2,59692
7568.70095,8969.67683,TURKISH AIRLINES,55509,22,4,43114
7570.12251,12010.26075,TURKISH AIRLINES,64021,24,1,66711
7732.08016,10846.7083,TURKISH AIRLINES,71776,23,3,42012
8173.668709999999,8215.53046,TURKISH AIRLINES,139,20,3,0
8887.023850000001,8770.490780000002,TURKISH AIRLINES,0,20,4,0
8910.470130000002,8786.901800000001,TURKISH AIRLINES,1477,22,1,1544
9511.7635,13107.242,TURKISH AIRLINES,0,21,3,0
9999.487,12402.393,TURKISH AIRLINES,0,21,4,0
0,102.651,TURKMENISTAN AIRLINES,6744,17,2,10557
0,1146.892,TURKMENISTAN AIRLINES,0,21,2,0
0,120.781,TURKMENISTAN AIRLINES,17193,17,4,13061
0,164.808,TURKMENISTAN AIRLINES,5329,19,2,5548
0,186.552,TURKMENISTAN AIRLINES,3545,19,3,2974
0,198.0131,TURKMENISTAN AIRLINES,4925,19,4,4663
0,208.371,TURKMENISTAN AIRLINES,0,20,3,129
0,244.148,TURKMENISTAN AIRLINES,12978,19,1,12728
0,28.032,TURKMENISTAN AIRLINES,5572,15,2,9682
0,39.252,TURKMENISTAN AIRLINES,6474,16,2,10904
0,44.325,TURKMENISTAN AIRLINES,13722,15,1,12397
0,47.565,TURKMENISTAN AIRLINES,11531,17,1,11182
0,50.937,TURKMENISTAN AIRLINES,13210,16,1,11947
0,57.4871,TURKMENISTAN AIRLINES,3343,20,1,3330
0,63.087,TURKMENISTAN AIRLINES,10985,16,4,9215
0,65.791,TURKMENISTAN AIRLINES,10519,18,2,14884
0,88.101,TURKMENISTAN AIRLINES,18736,18,1,18006
0,95.549,TURKMENISTAN AIRLINES,14450,18,3,13866
0.62,54.733,TURKMENISTAN AIRLINES,12147,15,4,9168
1.24,77.432,TURKMENISTAN AIRLINES,10178,15,3,9808
1.247,145.585,TURKMENISTAN AIRLINES,17226,18,4,12841
4.926,26.855,TURKMENISTAN AIRLINES,10142,16,3,7746
4.926,51.432,TURKMENISTAN AIRLINES,9894,17,3,10583
1131.1974,3034.43792,UNITED AIRLINES,59161,21,3,70947
119.38569,57.24717,UNITED AIRLINES,11544,23,3,14335
128.63215,259.65481,UNITED AIRLINES,22747,23,4,19631
1538.4536400000002,3053.89464,UNITED AIRLINES,34737,21,2,46735
162.66345,221.13848000000002,UNITED AIRLINES,18642,23,2,20651
166.942,392.265,UNITED AIRLINES,23121,19,2,26128
175.851,212.725,UNITED AIRLINES,19283,24,2,20432
205.608,498.513,UNITED AIRLINES,37051,24,1,38187
214.35776,859.2106,UNITED AIRLINES,0,20,2,3420
230.823,744.519,UNITED AIRLINES,36548,20,1,42798
247.54729999999998,857.607,UNITED AIRLINES,51496,19,4,49371
261.14252,297.59021,UNITED AIRLINES,26260,23,1,23750
341.921,1747.069,UNITED AIRLINES,17586,20,3,22157
354.001,1109.67,UNITED AIRLINES,44519,19,1,48055
363.591,1168.445,UNITED AIRLINES,42791,18,3,45643
393.63519,523.43337,UNITED AIRLINES,41697,22,4,35827
409.352,1127.026,UNITED AIRLINES,38199,17,2,41068
409.751,848.34,UNITED AIRLINES,34161,16,3,38308
447.193,1140.066,UNITED AIRLINES,40075,17,3,43717
47.533,82.435,UNITED AIRLINES,10024,19,3,8549
471.015,1374.754,UNITED AIRLINES,49337,18,4,40595
495.86469999999997,427.77585999999997,UNITED AIRLINES,38090,22,3,41693
498.046,1066.192,UNITED AIRLINES,41954,18,2,44377
514.912,872.075,UNITED AIRLINES,39931,16,2,43706
523.863598,383.05866000000003,UNITED AIRLINES,39804,22,2,41207
553.52,909.459,UNITED AIRLINES,41216,18,1,42138
559.934,1110.127,UNITED AIRLINES,43637,17,4,39893
612.504,921.712,UNITED AIRLINES,40466,16,1,41548
628.567,1020.329,UNITED AIRLINES,40643,17,1,40259
646.465,934.999,UNITED AIRLINES,42983,16,4,42556
692.766,584.985,UNITED AIRLINES,32583,15,4,31387
